a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p
-0.5452784299850464,-0.3299339711666107,0.17101740837097168,0.6084151864051819,0.026182016357779503,0.30724796652793884,0.8697811365127563,0.8073064088821411,-0.2030429244041443,0.8620026111602783,-0.8926727175712585,-0.6083194613456726,0.3701540231704712,-0.4777057468891144,-1.2304844856262207,-0.2327471524477005
-0.25170281529426575,-0.3301577568054199,0.17982035875320435,0.9273865818977356,0.25866588950157166,0.13465635478496552,-0.5411764979362488,0.37020885944366455,-0.25101491808891296,0.39758285880088806,0.18047259747982025,-0.11147109419107437,-0.15357637405395508,0.39957815408706665,-0.6225621104240417,-0.14391571283340454
-0.4013746380805969,-0.0031150649301707745,0.1888149529695511,-0.36255544424057007,-0.14371809363365173,0.343792200088501,-0.4143686294555664,0.544926106929779,-0.023449812084436417,0.8072815537452698,-0.49435514211654663,0.4520951807498932,0.13562729954719543,0.8254263997077942,0.12458386272192001,-0.16628360748291016
0.1162370815873146,0.49059149622917175,-0.29823172092437744,-0.33676525950431824,0.4756275713443756,0.8760523200035095,0.3906649351119995,1.1294844150543213,-0.30226022005081177,0.5415839552879333,-0.2410617619752884,0.074991375207901,-0.4407510459423065,0.9444761276245117,-0.7710840702056885,0.42134931683540344
-0.5106223225593567,0.007828629575669765,-0.042562007904052734,0.5733023285865784,0.10074406117200851,0.7725964784622192,0.2753482460975647,0.4635608494281769,-0.4729469418525696,0.0039484454318881035,0.3005070090293884,0.20591431856155396,0.050477199256420135,0.27237579226493835,-0.11404784023761749,-0.12197362631559372
-0.22789151966571808,0.5501580238342285,0.45720338821411133,0.021251341328024864,-0.21468399465084076,0.4971582889556885,0.152308851480484,1.170412540435791,0.35687917470932007,0.38860028982162476,-0.2623221278190613,0.0005976101383566856,-0.0906560868024826,0.6226762533187866,-0.28579947352409363,-0.31784895062446594
-0.32124263048171997,-0.6017993688583374,0.02862287312746048,0.5114203691482544,0.5475095510482788,0.10825575888156891,0.9668703675270081,1.0827151536941528,-0.05278586223721504,0.5102269053459167,0.39402201771736145,-0.28070971369743347,1.004614233970642,0.11753405630588531,-0.618696391582489,0.09876931458711624
-0.16356927156448364,-0.12127542495727539,-0.3711243271827698,0.14466820657253265,-0.040060319006443024,0.6106670498847961,1.0718187093734741,0.47127285599708557,-0.4504536986351013,-0.26491013169288635,-0.5120725631713867,-0.284335196018219,-0.2654416859149933,0.27165186405181885,-0.5348824262619019,0.8700408935546875
-0.38372257351875305,-0.08970490097999573,-0.05881931632757187,0.3353259861469269,0.08046260476112366,0.4216967225074768,0.05025264993309975,-0.03281930461525917,0.09305436909198761,0.11652903258800507,0.08685746788978577,-0.40631577372550964,-0.24699844419956207,0.003234249772503972,-1.0244187116622925,0.01747794821858406
-0.5137761235237122,-0.1820530891418457,0.2359696328639984,-0.11569748818874359,0.10617638379335403,0.7506220936775208,0.3140263259410858,0.2537778913974762,0.4331669211387634,0.046834833920001984,-0.8120436072349548,-0.2549956142902374,0.1058620885014534,-0.21345213055610657,0.07698845118284225,0.5314814448356628
0.05901867151260376,-0.2620890438556671,-0.1787526160478592,-0.17039382457733154,0.024137666448950768,0.034696314483881,1.4524383544921875,0.5904264450073242,-0.5273860096931458,0.9808228015899658,-0.26555225253105164,-0.9209170937538147,0.3899221420288086,-0.1972651332616806,-1.2853668928146362,-0.6144415140151978
-1.1201332807540894,-0.4974304735660553,0.2368057519197464,0.7162562012672424,0.03591668978333473,0.20838402211666107,0.6675349473953247,1.2579002380371094,-0.511136531829834,0.2982574701309204,-0.16802844405174255,-0.764980673789978,-0.43609073758125305,0.006558493245393038,-0.5823753476142883,-0.2748956084251404
-0.2273767739534378,1.0835962295532227,0.36590251326560974,-0.2687816023826599,0.5673546195030212,0.9805524349212646,0.8126676678657532,0.46840783953666687,1.1377716064453125,-0.25283506512641907,-0.4421863853931427,-0.5055214166641235,-0.5003515481948853,0.6146903038024902,-0.7115773558616638,0.11090713739395142
-0.29463475942611694,0.6097343564033508,-0.7714390158653259,0.3599120080471039,0.7317018508911133,1.2807303667068481,1.2432034015655518,0.628388524055481,-0.40093761682510376,0.30527687072753906,-0.38428813219070435,0.16628846526145935,-0.3321579396724701,-0.12075583636760712,-0.7181575894355774,-0.2642110288143158
-0.39288103580474854,0.38408902287483215,-0.07065515965223312,0.6787693500518799,-0.05574920400977135,0.5909072160720825,0.046545784920454025,0.41648077964782715,0.414050430059433,0.05547535791993141,-0.190592959523201,-0.3198910653591156,-0.1767253279685974,0.17068947851657867,-0.9876771569252014,0.358615517616272
-0.3456559479236603,-1.0908669233322144,0.7404698133468628,0.6070297360420227,0.48685792088508606,0.03650207072496414,1.0229971408843994,1.3361680507659912,-1.344395399093628,0.45868775248527527,0.26171404123306274,-0.14072169363498688,0.4930431544780731,-0.3817931115627289,-1.0823849439620972,-0.2440323680639267
-0.5504369735717773,-0.8957045078277588,0.2664901912212372,0.07624311000108719,0.24127860367298126,0.49649354815483093,1.6390492916107178,1.1567198038101196,-0.9255905151367188,0.45206910371780396,-0.26694244146347046,-0.8148036003112793,1.1221195459365845,-0.4740596115589142,-0.3973912000656128,0.22165261209011078
-0.6571366190910339,0.7503201365470886,-0.08549127727746964,0.011067735962569714,0.3758852481842041,0.13376808166503906,0.6525292992591858,0.24389097094535828,0.4625470042228699,0.13108862936496735,-0.3838058412075043,0.3927137553691864,0.2573770582675934,0.11080332100391388,-0.3144769072532654,0.1826600730419159
-0.2277098447084427,0.19881606101989746,0.4597029983997345,0.7590342164039612,-0.17325326800346375,0.7214590907096863,0.15584276616573334,0.0783260390162468,-0.4883284270763397,-0.07741350680589676,-0.425814151763916,-0.4337514638900757,-0.17188653349876404,-0.04514351114630699,-0.847809374332428,-0.17774780094623566
-0.31578782200813293,0.09269525855779648,0.3447662591934204,0.7505087852478027,0.07164169102907181,0.08006110787391663,1.2349731922149658,0.7413109540939331,-0.506345808506012,0.5411993861198425,-0.6600225567817688,-0.439064085483551,0.5702447295188904,-0.11492405086755753,-0.9293239712715149,-0.3090760409832001
-0.5488637685775757,-0.22584980726242065,0.6184259057044983,0.00017724254576023668,-0.4256417453289032,0.06752999126911163,0.4603111147880554,1.2513680458068848,0.015936126932501793,0.6024803519248962,0.16638456284999847,-0.7038781642913818,-0.3716871440410614,1.0078288316726685,-0.36277005076408386,-0.21971935033798218
-0.6572720408439636,-0.9514463543891907,-0.4020398259162903,0.1086910143494606,-0.15268832445144653,0.32576173543930054,1.5147647857666016,0.7485796213150024,-1.0318013429641724,0.7794421315193176,-0.4117341637611389,-1.0858792066574097,1.477332592010498,-0.7694737315177917,-0.662019670009613,-0.19831620156764984
-0.3154389560222626,0.0066269757226109505,-0.4645363390445709,-0.18600229918956757,0.2645311951637268,-0.17353679239749908,0.8712455630302429,0.5755462050437927,0.49636274576187134,-0.22239544987678528,-0.6460760831832886,0.06614568084478378,-0.25165897607803345,0.6991381049156189,-0.3902525007724762,0.2284346967935562
-0.4630067050457001,0.3820568323135376,0.43263494968414307,0.7729710936546326,0.6367377042770386,0.5218356847763062,0.4611923098564148,0.909468948841095,-0.2607637345790863,0.20172254741191864,-0.41267046332359314,-0.15537412464618683,-0.44875362515449524,0.7972540855407715,-0.4462098777294159,-0.44774359464645386
-0.7535414099693298,-0.7594135403633118,-0.009665846824645996,0.014276904985308647,0.2005644291639328,-0.09722559154033661,1.032065510749817,1.0055017471313477,-0.6044066548347473,0.712471604347229,-0.5833641886711121,-0.4883101284503937,0.799504816532135,-0.5234135985374451,-1.2871663570404053,-0.10311822593212128
-0.4310556650161743,-0.9338956475257874,-0.1820051670074463,0.13414068520069122,-0.11979378014802933,0.20821475982666016,1.604122519493103,0.8258139491081238,-0.46842479705810547,0.92388916015625,-0.17783135175704956,-1.003269910812378,0.9794443845748901,-0.8672951459884644,-1.010966181755066,-0.12168439477682114
-0.9094753861427307,-0.17002561688423157,-0.13935649394989014,0.4273041784763336,0.530125081539154,0.508036196231842,-0.18305014073848724,-0.057109929621219635,-0.08544549345970154,0.0001631355262361467,-0.2951473593711853,-0.10001976042985916,0.09601221233606339,0.13223057985305786,-0.30189791321754456,0.06432027369737625
-0.10950993001461029,-0.2465249001979828,0.3755139708518982,-0.1527148187160492,0.05580829828977585,0.36853769421577454,0.5739429593086243,0.2935734987258911,0.09464026987552643,0.17219378054141998,-0.6726299524307251,-0.5236510038375854,0.28233784437179565,-0.12606403231620789,-1.2241055965423584,0.11223335564136505
-0.8432497382164001,-0.4193781018257141,-0.2140146940946579,0.3620312213897705,-0.02154855988919735,0.15353140234947205,1.1561022996902466,1.137582778930664,0.04021944850683212,-0.1659286618232727,-0.8837002515792847,-0.5792319178581238,0.19052723050117493,-0.1271650344133377,-0.6886169910430908,-0.4122830033302307
-1.360676884651184,0.43242117762565613,-0.3546384871006012,0.09907540678977966,1.0190370082855225,1.0358896255493164,0.9680269956588745,1.103431224822998,0.04984482750296593,0.03528695926070213,-0.11141029745340347,0.29076874256134033,-0.8846549391746521,-0.1817757934331894,-0.6446244716644287,-0.02242959849536419
-0.8709940910339355,-1.0481542348861694,0.24588556587696075,0.5568969249725342,0.3176082670688629,0.21397735178470612,1.5196119546890259,0.5697525143623352,-0.5815872550010681,0.7719987034797668,-1.0512486696243286,-1.2781620025634766,1.1657304763793945,-0.3721177279949188,-1.0139800310134888,-0.6586331725120544
-0.18800324201583862,0.064719058573246,0.06714856624603271,0.21688292920589447,-0.4611821472644806,0.14029347896575928,0.3483355939388275,0.5324847102165222,-0.04832521826028824,0.046178195625543594,-0.23815596103668213,-0.23498402535915375,-0.13634319603443146,0.3608359396457672,-0.11112170666456223,-0.13066203892230988
-0.9135153889656067,-1.317757487297058,0.0391901358962059,0.14999644458293915,-0.3047172427177429,0.5550711154937744,1.6715489625930786,0.6840839385986328,-0.47560280561447144,0.4924706220626831,-0.45328861474990845,-0.8515399694442749,1.0176825523376465,-1.0705878734588623,-0.2652292847633362,0.11616817861795425
0.19198140501976013,-0.46484115719795227,-0.5131429433822632,0.5253141522407532,-0.2571795582771301,0.7816149592399597,0.644400417804718,0.3759360611438751,-0.3743986189365387,0.5423998832702637,-0.1825249344110489,-0.7571054697036743,-0.17910122871398926,-0.5374516844749451,-1.0710725784301758,-0.4065435528755188
-0.42022404074668884,-0.2538265287876129,0.3350238800048828,0.08393096923828125,-0.26818597316741943,0.35070255398750305,0.7847447395324707,0.4777756631374359,-0.3808232545852661,0.02327338047325611,-0.5542742013931274,-0.6130998730659485,0.017721490934491158,0.2039038985967636,-1.1293829679489136,-0.007390359416604042
-0.25616946816444397,0.1918753683567047,0.558194100856781,-0.3861404359340668,0.2752896547317505,0.6994446516036987,0.6715227365493774,0.7347659468650818,0.06060972809791565,0.6584060788154602,-0.3493126332759857,0.1048784852027893,0.39105185866355896,-0.3582175374031067,-0.7646332383155823,-0.8293849229812622
-0.4042535424232483,-0.6015313267707825,0.18510977923870087,0.051389556378126144,0.6469910144805908,0.356369286775589,0.9934373497962952,0.5231506824493408,-0.32268276810646057,0.20771773159503937,-0.18894483149051666,-0.41643932461738586,-0.024110283702611923,0.03937146067619324,-1.0011813640594482,0.7139069437980652
-0.14838626980781555,-0.29382264614105225,-0.2062613070011139,0.4556482136249542,0.41529202461242676,0.2790335416793823,0.011973101645708084,1.1560335159301758,-0.9831390380859375,0.21300789713859558,-0.20828816294670105,-0.09745991230010986,-0.09144629538059235,0.3370435833930969,-0.3915601670742035,-0.19730620086193085
-0.6858460903167725,-0.43211838603019714,0.19697685539722443,0.35885176062583923,0.2855037450790405,0.33522459864616394,1.2786011695861816,1.4099822044372559,-0.8281017541885376,0.5204042196273804,-0.26779213547706604,-0.8494926691055298,0.3375406861305237,0.28974631428718567,-1.184262752532959,-0.25696346163749695
-0.15320517122745514,0.5362178683280945,-0.5849541425704956,0.16983096301555634,0.5351731181144714,0.5662693381309509,0.696900486946106,1.1250014305114746,-0.2569774389266968,-0.33132216334342957,-0.2348046898841858,0.5705322027206421,-0.049547091126441956,0.6278886795043945,-0.9505676627159119,0.1126813292503357
0.047656070441007614,0.12846729159355164,0.504729151725769,0.6224667429924011,0.5492457151412964,-0.10897312313318253,0.5888006091117859,0.47330141067504883,-0.03519146889448166,0.8747403025627136,-0.7760981321334839,-0.17622144520282745,0.5092902779579163,0.10398945957422256,-0.8118274807929993,-0.10340277850627899
-0.07244422286748886,-0.8402379155158997,0.10818413645029068,0.2693774104118347,0.24665740132331848,0.3612823784351349,0.9219474196434021,1.043907880783081,-0.38163498044013977,0.1790473312139511,-0.13509580492973328,-0.9760450720787048,0.7219874262809753,-0.04408404231071472,-1.0515530109405518,0.06548046320676804
-0.4257563054561615,-0.2688947021961212,0.20257937908172607,0.6847620010375977,-0.1492234319448471,0.7333712577819824,0.1956925243139267,0.035894185304641724,-0.11583808064460754,-0.13661135733127594,-0.7533350586891174,-0.5689051747322083,0.20027753710746765,0.7469991445541382,-0.7425064444541931,-0.022168373689055443
-0.22158710658550262,-0.30477577447891235,0.39518067240715027,0.23316310346126556,0.4599601626396179,0.9148622751235962,1.1699086427688599,0.7306444048881531,-0.053588759154081345,0.781482994556427,-0.44026798009872437,-0.1952747404575348,-0.6315832138061523,-0.0108393095433712,-0.7403807640075684,-0.21519829332828522
-0.366042822599411,0.7975738644599915,-0.045369017869234085,0.02293473482131958,0.05948050692677498,0.3187732398509979,0.3278439939022064,1.329425573348999,0.1846795678138733,0.3517732322216034,-0.8420934081077576,0.06100274994969368,0.130580335855484,-0.059505999088287354,-0.24898482859134674,-0.14564459025859833
-1.4766448736190796,-1.1025713682174683,-0.2480185478925705,0.8008223176002502,0.23075316846370697,0.5296875834465027,0.4641006588935852,0.6208482980728149,-0.3344470262527466,0.03707633167505264,-0.30001184344291687,-0.7833322286605835,0.8344458937644958,-0.7314431667327881,-0.8238639235496521,-0.09154900908470154
-0.09611070901155472,-0.4323582351207733,-0.17493604123592377,0.0823446661233902,-0.021899862214922905,0.2397235929965973,0.6229475736618042,0.6150082349777222,0.12891024351119995,0.47232502698898315,-0.16392746567726135,-0.18412049114704132,0.27577322721481323,-0.1658308207988739,-0.9444734454154968,-0.028647471219301224
-0.008630514144897461,-0.3339373767375946,0.20475074648857117,0.6446475386619568,0.1065068319439888,1.147001028060913,1.4451919794082642,1.2983757257461548,-0.3736010491847992,0.6214667558670044,-0.6362851858139038,-0.07512371987104416,-0.27240297198295593,0.4340358376502991,-0.6945420503616333,-0.3207203447818756
-0.5042415857315063,-0.554348349571228,0.293581485748291,-0.34984269738197327,0.1442784070968628,0.13685476779937744,0.3266611397266388,0.5507779121398926,-0.57900470495224,-0.3393825590610504,-0.3527010381221771,-0.14525240659713745,-0.5803049802780151,0.22587592899799347,-0.07134497165679932,-0.21010299026966095
0.02642682008445263,0.2541181743144989,-0.0028346560429781675,-0.007629199419170618,-0.2795153558254242,0.9403430819511414,0.9992504119873047,0.15108436346054077,-0.1995316594839096,0.4515168368816376,-0.7344159483909607,-0.9660689830780029,0.2721996605396271,-0.22572432458400726,-0.8758744597434998,-0.3711981475353241
-0.31062954664230347,0.22536680102348328,0.18420769274234772,0.5417746901512146,0.5577260255813599,0.5407400727272034,0.4042535424232483,0.9054345488548279,0.0574299655854702,-0.18574005365371704,-0.07266895473003387,-0.3191032409667969,0.3439072370529175,0.2733862102031708,-0.37993648648262024,-0.6256959438323975
0.11567410826683044,-0.6294887661933899,0.25162366032600403,0.10935675352811813,0.23299281299114227,-0.0395018495619297,1.4228404760360718,0.9780892133712769,-0.4121952950954437,0.5299853086471558,0.01256380882114172,-1.0300945043563843,0.3630375564098358,0.10641507804393768,-0.7245413661003113,0.0926172286272049
-0.909277617931366,-0.5212551355361938,-0.11622549593448639,0.558323323726654,0.5837143659591675,-0.033479444682598114,1.2356337308883667,0.333759605884552,-0.16080342233181,0.7990075349807739,-0.8612598776817322,-0.8521754741668701,0.8725208640098572,-0.10752344131469727,-1.2626603841781616,-0.7063348293304443
-1.240673542022705,0.6396978497505188,-0.5650268793106079,-0.027724819257855415,1.0973995923995972,0.4754047393798828,-0.5140790939331055,0.5414421558380127,0.7607570886611938,-0.10832095146179199,-0.1372576802968979,-0.204728901386261,0.37709692120552063,0.7157245874404907,-0.6341122984886169,0.15499356389045715
-0.6308192014694214,-1.179746389389038,0.9817954897880554,0.18648794293403625,-0.17138276994228363,0.6580883860588074,0.7480109930038452,0.652794599533081,-1.0869650840759277,0.3765734136104584,-0.6222724914550781,-0.31650757789611816,-0.1468759924173355,0.2138487696647644,-0.7815102338790894,-0.25562265515327454
-0.6304173469543457,-0.16283340752124786,0.07843916863203049,0.3580838441848755,0.46245497465133667,0.343679815530777,0.12255691736936569,0.30837082862854004,-0.3326670825481415,0.13522669672966003,-0.14694532752037048,0.369210422039032,-0.3484330475330353,0.5296687483787537,-0.5537324547767639,0.02793780155479908
-0.9330622553825378,-0.6583225727081299,0.2748132348060608,0.2252151370048523,0.8715866208076477,-0.20000913739204407,1.3194575309753418,0.9958486557006836,-0.674285352230072,0.8939105272293091,-0.785725474357605,-1.1124054193496704,0.9074039459228516,-0.5380390286445618,-0.9189413189888,-0.1554323136806488
-0.9044985175132751,-1.0918196439743042,0.31158483028411865,0.06029878929257393,0.3545561730861664,0.08941888809204102,1.7987807989120483,1.1681065559387207,-1.3747256994247437,0.6372259855270386,-0.20875011384487152,-0.3836580514907837,1.4739909172058105,-1.0721815824508667,-0.8629111647605896,-0.5197165608406067
-0.9467095136642456,-0.16921229660511017,0.3972198963165283,0.07243342697620392,-0.38436785340309143,0.6264861226081848,0.28208547830581665,0.30804920196533203,-0.6196411848068237,-0.4534249007701874,0.1635465770959854,0.25537148118019104,-0.5407843589782715,0.41535377502441406,-0.24692341685295105,0.24009959399700165
-1.2679842710494995,-0.5427932739257812,0.23723047971725464,0.5267125964164734,0.6718823909759521,1.4471068382263184,0.6539937853813171,0.6776031255722046,-0.4214494824409485,-0.010884452611207962,-0.39624887704849243,0.004714989569038153,0.662634551525116,0.4167206287384033,-0.5998887419700623,-0.46048203110694885
-0.3427833616733551,-0.20573106408119202,0.013740291818976402,0.5101680755615234,-0.3151592016220093,0.11948880553245544,0.015791451558470726,-0.1197359561920166,-0.1840481460094452,-0.08374562859535217,-0.5266467928886414,-0.019783025607466698,0.12997417151927948,0.3047177791595459,-0.12435608357191086,-0.3564779758453369
-0.3055484890937805,-0.2885148525238037,-0.7966201901435852,-0.030754201114177704,0.32903796434402466,0.49061450362205505,1.122170329093933,0.8497446179389954,-0.47009533643722534,0.8800409436225891,-0.8667101860046387,-0.7472528219223022,0.48904380202293396,-0.48217520117759705,-0.8786514401435852,-0.5586414933204651
-0.8882025480270386,-0.03568938747048378,0.08541183173656464,0.3436256945133209,0.06289210170507431,0.6488603353500366,0.0033089087810367346,0.14879217743873596,-0.304975301027298,-0.45440295338630676,-0.016566721722483635,0.2694084942340851,0.12981612980365753,-0.25355395674705505,-0.8928624987602234,0.08100058883428574
-0.2375897914171219,-0.4005066454410553,-0.0599738247692585,0.33965808153152466,-0.19307538866996765,0.38624900579452515,0.7327912449836731,0.9486242532730103,-0.9339426755905151,0.7323705554008484,-0.2775956094264984,-0.933324933052063,0.5392673015594482,-0.4870750308036804,-0.9443570971488953,0.04194802790880203
0.04533017799258232,-0.11977221071720123,-0.3072761595249176,-0.005926066543906927,0.13422070443630219,0.5734216570854187,0.18936142325401306,0.296975314617157,-0.6882516741752625,0.22855161130428314,-0.08998051285743713,-0.07206927984952927,-0.04809870198369026,-0.4220450520515442,-0.6064426302909851,0.4318566620349884
0.1391003429889679,0.4532950222492218,0.1381310224533081,-0.004843494389206171,0.38381513953208923,0.8046790361404419,0.6419833302497864,0.5430727005004883,0.5651493668556213,0.20890171825885773,-1.0424481630325317,0.003073996864259243,0.14854444563388824,0.391755610704422,-0.24212366342544556,0.7074828147888184
-0.2589845359325409,0.27571630477905273,-0.4687230587005615,-0.3987976014614105,-0.10522640496492386,0.20834124088287354,0.11882425844669342,0.16980881989002228,-0.822953999042511,-0.26210886240005493,-0.5614774227142334,0.1723056435585022,0.11902027577161789,0.7726360559463501,-0.37761667370796204,0.054410725831985474
-0.6364326477050781,-0.7313622832298279,0.0709538385272026,-0.21514995396137238,0.09217015653848648,-0.23504947125911713,1.1420624256134033,1.2481305599212646,-0.26095840334892273,0.492745041847229,-0.3863569498062134,-0.8145460486412048,-0.04596085846424103,0.6470614075660706,-0.8752608895301819,0.6305835247039795
0.07926174998283386,-0.6704963445663452,0.14425510168075562,0.28491494059562683,-0.10248325020074844,-0.04919881001114845,0.17248710989952087,0.2740345001220703,0.24455168843269348,0.6533909440040588,-0.6611434817314148,-0.360597163438797,-0.10325541347265244,0.1112283244729042,-1.0325610637664795,-0.36971789598464966
-0.28123223781585693,0.014883152209222317,0.5716431140899658,0.5018450021743774,0.7974966764450073,0.3843141496181488,1.1189649105072021,0.8467514514923096,0.3421872854232788,0.38813379406929016,-0.5164797306060791,-0.2390037328004837,-0.11854823678731918,0.6304800510406494,-1.3458353281021118,0.13554221391677856
0.2955881357192993,0.5690917372703552,0.18602322041988373,-0.044130392372608185,0.015322037972509861,0.37569308280944824,0.8396155834197998,0.4055250287055969,0.28399091958999634,0.47200584411621094,-1.096232295036316,-0.30019232630729675,0.3267676830291748,-0.030382974073290825,-0.9869202971458435,0.4949609637260437
0.270112544298172,-0.27344954013824463,-0.5151941180229187,0.3545945882797241,0.12075792253017426,0.8737433552742004,2.209989070892334,0.7913216948509216,-0.7891619801521301,0.8295682072639465,0.196122407913208,-0.37753215432167053,0.09059099853038788,-0.060217734426259995,-0.5000330209732056,-0.2771759331226349
-0.9149035215377808,-0.3349887728691101,0.3394396901130676,0.130554661154747,-0.23975123465061188,1.0378824472427368,-0.0891127735376358,0.05604219436645508,0.5257916450500488,-0.3514939844608307,-0.2536814212799072,-0.2604559659957886,-0.17777758836746216,-0.1612638682126999,-0.31566306948661804,0.06185808777809143
-0.721436619758606,-0.49382901191711426,0.7751361131668091,0.5996062755584717,-0.4499576985836029,1.155631422996521,0.17769548296928406,0.7489613890647888,0.1009005606174469,0.3080168664455414,-0.4660967290401459,-0.6009209156036377,-0.0025604907423257828,-0.3662025034427643,-0.3209328055381775,-0.5209898352622986
-0.8884276747703552,-0.7746663093566895,-0.016039665788412094,0.143841952085495,0.06095661222934723,0.47364431619644165,0.9587991237640381,1.0058975219726562,0.381263792514801,0.5968435406684875,-0.47444477677345276,-1.0903083086013794,-0.43323782086372375,0.4583113193511963,-0.33529630303382874,-0.08636123687028885
-0.7409160733222961,0.37374064326286316,-0.3888584077358246,-0.6129550337791443,0.164462149143219,0.34397026896476746,-0.4730534553527832,0.6507663130760193,-0.42244330048561096,-0.10308104008436203,0.3413059711456299,0.35413774847984314,-1.2743662595748901,-0.27893316745758057,-0.5756415724754333,0.3606032133102417
